# Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
6,125,2,89,146,3697,0,0,73,0,11,2,2,1,2,2,1,1
0,0,0,0,2,69,0,0,0,0,5,3,2,3,3,2,0,0
0,0,0,0,3,0,0,0,0,0,11,3,2,6,13,2,0,0
1,27,0,0,17,1723,0,0,0,0,5,2,5,9,4,0,0,0
5,501,0,0,18,628,0,0,37,0,11,2,2,3,3,2,0,1
5,151,0,0,11,283,0,0,13,0,11,2,2,6,20,2,0,1
1,7,0,0,5,78,0,0,0,0,12,2,2,7,1,2,0,0
4,126,2,43,34,1395,0,0,48,0,11,3,2,1,10,2,0,1
4,162,2,44,20,1115,0,0,0,0,3,1,2,3,10,2,0,0
2,75,0,0,14,851,0,0,22,0,3,1,1,1,2,0,1,1
0,0,0,0,7,1749,0,0,0,0,12,2,2,1,2,2,0,0
0,0,0,0,37,1643,0,0,2,0,3,2,4,3,2,2,1,1
3,36,4,42,51,1187,0,0,6,0,10,3,2,1,1,2,0,0
0,0,0,0,33,1996,0,0,44,0,11,4,2,6,2,2,0,1
4,61,0,0,16,502,0,0,71,0,5,4,1,2,3,2,1,1
0,0,0,0,1,0,0,0,0,0,5,1,1,3,3,2,0,0
0,0,0,0,4,149,0,0,0,0,3,2,2,1,2,2,0,0
22,1951,1,99,55,3373,0,0,8,0,5,2,2,3,1,2,0,0
1,95,0,0,16,819,0,0,25,0,12,2,2,7,2,0,0,1
3,67,0,0,2,19,0,0,0,0,12,1,1,3,20,0,0,1
1,34,0,0,10,277,0,0,0,0,12,1,1,8,8,0,1,0
0,0,0,0,4,161,0,0,0,0,11,1,1,3,2,0,1,0
4,96,0,0,15,276,0,0,69,0,10,2,2,1,4,2,1,1
4,30,0,0,7,493,0,0,0,0,10,2,5,1,2,0,0,1
0,0,0,0,20,419,0,0,0,0,8,3,2,3,3,2,1,0
0,0,0,0,28,690,0,0,0,0,11,2,2,6,2,2,1,0
0,0,0,0,18,1257,0,0,33,0,10,2,2,3,2,2,1,1
2,48,0,0,3,66,0,0,0,0,5,3,2,1,3,2,0,0
0,0,2,499,12,755,0,0,71,0,5,2,5,2,2,0,0,1
5,153,0,0,16,742,0,0,22,0,11,1,1,3,5,0,0,1
2,20,0,0,17,584,0,0,0,0,3,2,2,9,2,2,0,0
0,0,3,201,27,393,0,0,3,0,9,2,2,1,4,2,0,1
6,112,0,0,86,2041,0,0,5,0,11,2,4,1,2,2,0,1
1,33,0,0,34,1181,0,0,0,0,11,1,1,1,2,2,0,1
0,0,0,0,37,1254,0,0,34,0,11,2,2,2,7,2,0,1
0,0,0,0,1,0,0,0,0,0,12,8,13,9,20,1,0,0
2,15,0,0,38,1880,0,0,12,0,5,4,1,1,4,2,1,1
0,0,0,0,47,1153,0,0,0,0,7,1,1,6,2,2,0,0
9,433,2,6,28,728,0,0,0,0,10,2,10,1,3,2,0,0
0,0,0,0,28,912,0,0,0,0,11,2,2,7,2,2,1,0
2,84,0,0,17,596,0,0,0,0,5,2,4,3,3,2,0,0
0,0,0,0,3,59,0,0,0,0,3,3,2,1,1,2,0,0
4,309,0,0,27,877,0,0,44,0,5,1,1,1,4,0,0,1
0,0,0,0,24,381,0,0,0,0,11,2,2,1,11,0,1,0
0,0,0,0,14,487,0,0,47,0,10,3,2,1,2,0,0,1
0,0,0,0,20,1117,0,0,0,0,3,2,4,7,2,2,0,0
2,58,0,0,7,101,0,0,0,0,3,3,2,8,2,0,0,0
0,0,0,0,32,2632,0,0,0,0,11,1,1,1,3,2,1,0
0,0,3,121,89,3296,0,0,0,0,12,1,1,4,2,2,0,0
10,143,1,92,245,7793,0,0,59,0,11,3,2,1,8,2,0,1
2,270,3,228,13,2451,0,0,42,0,11,2,2,4,2,2,0,1
2,88,0,0,16,1106,0,0,0,0,3,1,1,3,3,2,0,0
4,66,0,0,125,3075,0,0,0,0,11,2,5,3,1,2,0,1
0,0,2,288,132,6725,0,0,0,0,11,2,2,2,2,2,0,0
0,0,0,0,14,208,0,0,0,0,11,1,8,4,11,2,1,0
0,0,0,0,40,1111,0,0,0,0,5,3,2,1,2,2,0,0
0,0,0,0,102,4509,0,0,0,0,11,2,2,7,1,2,0,0
0,0,0,0,7,59,0,0,0,0,5,2,2,2,3,2,0,0
9,199,0,0,38,1342,0,0,22,0,11,2,2,2,2,2,1,1
0,0,0,0,56,3543,0,0,0,0,11,2,7,5,1,2,1,0
0,0,1,35,130,3313,0,0,0,0,11,2,2,1,2,2,1,0
5,227,0,0,17,528,0,0,0,0,3,1,1,1,9,2,1,0
0,0,0,0,48,755,0,0,13,0,12,2,2,4,10,2,0,1
3,91,4,333,132,3041,0,0,0,0,11,2,2,1,2,2,0,1
4,206,0,0,16,572,0,0,10,0,9,3,2,1,4,2,1,1
3,343,0,0,63,1108,0,0,7,0,8,2,10,1,2,2,0,1
3,54,0,0,50,1911,0,0,109,0,5,2,2,7,6,2,1,1
0,0,0,0,2,0,0,0,0,0,5,1,1,1,3,2,0,0
1,62,0,0,79,3421,0,0,4,0,10,2,4,1,2,2,0,1
4,515,0,0,77,1449,0,0,0,0,5,2,2,4,2,2,0,0
0,0,0,0,62,3299,0,0,5,0,11,2,2,1,2,2,0,1
1,68,0,0,20,870,0,0,0,0,5,2,4,3,3,2,0,0
1,13,1,10,18,445,0,0,0,0,11,1,1,4,3,2,0,0
0,0,0,0,8,357,0,0,0,0,3,2,10,4,3,2,1,0
1,52,0,0,12,293,0,0,0,0,5,1,1,1,3,2,1,0
3,40,0,0,20,758,0,0,38,0,11,2,2,8,3,2,0,1
6,333,0,0,12,568,0,0,19,0,11,2,4,5,2,0,0,1
2,76,0,0,33,831,0,0,77,0,12,2,2,4,2,2,1,1
0,0,0,0,1,0,0,0,0,0,6,2,2,1,3,2,0,0
11,1443,5,205,225,9595,0,0,9,0,11,2,2,4,2,2,0,1
6,513,0,0,33,2690,0,0,30,0,11,2,4,1,2,2,0,1
0,0,0,0,111,1624,0,0,0,0,12,2,2,1,2,2,0,0
0,0,0,0,12,676,0,0,0,0,11,2,4,1,6,2,0,0
10,821,1,0,55,2400,0,0,0,0,11,2,2,2,1,2,0,0
3,38,0,0,83,2101,0,0,0,0,5,2,2,1,4,0,0,0
0,0,0,0,3,36,0,0,0,0,6,3,2,1,13,2,0,0
0,0,0,0,19,483,0,0,0,0,5,1,1,4,3,2,0,0
3,68,0,0,72,1781,0,0,0,0,11,1,1,1,8,2,1,0
0,0,0,0,16,566,0,0,18,0,9,3,2,2,1,2,0,1
15,176,1,32,95,3879,0,0,0,0,11,3,2,3,10,2,1,1
1,149,0,0,13,272,0,0,82,0,10,1,1,1,20,2,0,1
5,211,0,0,75,3275,0,0,29,0,8,4,1,1,3,2,0,1
0,0,1,37,28,761,0,0,0,0,7,2,5,1,1,2,0,0
0,0,0,0,7,383,0,0,0,0,3,3,2,6,3,2,0,0
3,107,0,0,17,513,0,0,17,0,11,2,2,1,10,2,0,1
0,0,0,0,1,0,0,0,0,0,3,1,1,2,1,2,0,0
8,97,0,0,24,498,0,0,5,0,10,2,2,1,2,2,0,1
0,0,1,0,46,4053,0,0,0,0,3,1,1,1,2,2,0,0
0,0,0,0,4,133,0,0,0,0,12,4,2,1,2,0,0,0
0,0,0,0,7,72,0,0,0,0,12,1,1,4,3,2,1,0
5,169,3,106,90,4792,0,0,41,0,11,3,2,6,1,2,0,1
4,94,0,0,22,812,0,0,18,0,7,3,2,2,4,2,0,1
3,76,0,0,55,2846,0,0,0,0,7,2,2,1,13,2,0,0
3,16,0,0,23,505,0,0,9,0,3,4,1,1,2,2,0,1
0,0,0,0,7,728,0,0,58,0,8,4,2,1,2,2,0,1
1,21,0,0,23,529,0,0,57,0,11,1,2,1,8,0,0,1
3,189,1,32,26,1517,0,0,34,0,5,2,2,7,1,0,0,1
2,49,2,17,77,4130,0,0,43,0,11,4,1,1,2,2,0,0
0,0,0,0,2,0,0,0,0,0,6,3,2,3,13,2,0,0
1,4,0,0,22,2706,0,0,0,0,11,4,2,1,2,2,0,0
0,0,0,0,12,466,0,0,0,0,11,3,2,1,3,2,0,0
0,0,0,0,25,954,0,0,0,0,3,3,2,1,1,2,1,0
1,0,0,0,39,1159,0,0,0,0,11,2,2,6,2,2,1,1
4,104,0,0,8,243,0,0,0,0,12,2,2,3,2,0,0,0
2,303,0,0,13,181,0,0,0,0,10,1,1,3,2,2,1,0
5,173,5,109,38,1859,0,0,0,0,12,3,2,8,10,2,1,0
0,0,0,0,11,220,0,0,0,0,12,3,2,7,1,2,1,0
20,1307,3,132,517,27009,0,0,8,0,11,1,1,1,2,2,0,1
0,0,0,0,17,557,0,0,83,0,9,2,2,2,2,0,1,1
0,0,0,0,1,0,0,0,0,0,5,4,1,1,4,2,0,0
0,0,0,0,50,1232,0,0,173,0,5,2,2,9,2,0,0,1
5,72,0,0,35,2429,0,0,102,0,11,2,2,2,1,2,0,1
0,0,0,0,3,0,0,0,0,0,11,2,2,1,13,2,0,0
4,111,2,25,16,411,0,0,0,0,11,3,2,8,2,0,1,0
1,29,1,0,3,67,0,0,0,0,12,8,13,9,20,1,0,0
1,0,3,82,120,2895,0,0,16,0,11,1,2,1,11,2,0,1
0,0,0,0,22,355,0,0,25,0,5,2,2,3,4,2,0,1
0,0,0,0,11,199,0,0,0,0,7,3,2,1,1,2,0,0
0,0,0,0,11,205,0,0,18,0,12,1,1,1,8,0,0,1
6,112,8,224,114,3459,0,0,5,0,11,2,2,3,8,2,1,1
2,182,0,0,27,1165,0,0,0,0,11,2,4,6,11,0,1,0
0,0,0,0,57,980,0,0,0,0,5,2,2,3,11,2,0,0
0,0,0,0,57,4312,0,0,0,0,11,2,2,1,2,2,0,0
0,0,0,0,36,925,0,0,0,0,5,2,2,6,13,2,0,0
0,0,0,0,17,504,0,0,36,0,10,1,1,9,3,2,0,1
0,0,0,0,12,846,0,0,40,0,12,2,6,1,6,0,0,1
12,225,1,0,129,3367,0,0,1,0,11,2,4,1,10,2,0,1
0,0,0,0,12,499,0,0,86,0,5,2,2,6,2,0,1,1
0,0,0,0,4,185,0,0,0,0,11,2,2,1,20,2,0,0
2,6,0,0,38,876,0,0,6,0,10,3,2,1,1,2,0,1
7,142,0,0,73,3566,0,0,23,0,10,2,5,3,5,0,0,1
6,479,0,0,51,2156,0,0,6,0,11,2,2,1,2,2,0,1
3,52,5,81,23,541,0,0,10,0,5,4,1,1,4,2,0,1
3,21,0,0,109,2587,0,0,0,0,11,2,2,1,3,2,0,1
3,83,4,220,106,2974,0,0,19,0,11,2,2,7,2,2,0,1
8,352,1,49,12,309,0,0,0,0,9,3,2,1,4,2,0,0
0,0,0,0,10,274,0,0,0,0,6,2,2,4,3,2,0,0
3,83,0,0,20,798,0,0,0,0,11,1,1,1,3,2,0,0
13,448,2,504,171,5341,0,0,12,0,11,3,2,1,13,2,0,1
0,0,0,0,14,340,0,0,23,0,5,2,2,3,1,2,1,1
0,0,0,0,6,60,0,0,0,0,11,3,2,5,1,2,0,0
2,55,0,0,2,26,0,0,0,0,12,1,2,9,3,2,1,1
0,0,0,0,18,346,0,0,0,0,11,2,2,3,2,2,0,0
0,0,0,0,13,1496,0,0,98,0,5,2,4,6,4,0,0,1
0,0,1,297,8,320,0,0,17,0,10,2,2,1,20,2,0,1
3,74,2,26,53,893,0,0,44,0,3,1,1,4,9,2,1,1
0,0,0,0,15,489,0,0,0,0,12,1,1,1,2,0,0,0
4,54,0,0,74,1599,0,0,67,0,12,2,4,6,2,2,0,1
0,0,0,0,7,152,0,0,0,0,12,3,2,3,2,0,0,0
2,62,0,0,43,1253,0,0,41,0,11,3,2,9,2,2,0,0
1,159,0,0,21,526,0,0,0,0,8,3,2,1,1,2,1,0
0,0,0,0,53,5504,0,0,12,0,11,2,2,1,1,2,0,1
0,0,3,96,76,1966,0,0,0,0,12,3,2,1,2,2,0,1
6,167,0,0,71,1445,0,0,12,0,11,3,2,1,10,2,0,1
2,169,2,105,35,990,0,0,14,0,11,1,1,1,2,2,1,1
0,0,0,0,17,701,0,0,61,0,11,2,2,5,6,0,0,1
0,0,0,0,31,1144,0,0,77,0,12,2,2,7,2,0,0,1
0,0,0,0,47,2032,0,0,0,0,11,3,2,7,1,2,1,0
0,0,0,0,2,0,0,0,0,0,5,1,8,2,1,2,0,0
0,0,0,0,77,3332,0,0,0,0,5,2,2,3,6,2,0,0
4,68,0,0,137,3770,0,0,0,0,12,2,2,3,1,2,0,0
6,77,0,0,71,1361,0,0,0,0,12,2,2,9,2,2,0,0
1,8,1,47,46,689,0,0,1,0,11,2,2,2,11,2,1,1
0,0,0,0,19,421,0,0,6,0,5,3,2,2,13,2,0,1
0,0,0,0,42,1766,0,0,0,0,11,2,2,1,13,2,0,0
0,0,0,0,1,0,0,0,0,0,11,2,2,6,2,2,0,0
0,0,2,71,16,244,0,0,0,0,5,2,2,1,4,2,0,0
1,54,0,0,6,210,0,0,0,0,3,2,2,1,8,0,0,0
7,191,4,654,31,1204,0,0,11,0,3,2,2,7,2,2,0,1
5,73,1,55,41,1705,0,0,7,0,5,2,4,2,2,2,0,0
0,0,0,0,13,218,0,0,0,0,7,2,2,1,1,2,0,0
8,294,3,231,24,1034,0,0,9,0,5,2,4,3,3,2,0,1
0,0,0,0,8,262,0,0,0,0,3,2,2,2,2,2,0,0
3,73,3,171,76,2208,0,0,3,0,5,4,1,7,2,2,1,0
1,32,0,0,4,73,0,0,0,0,11,2,2,1,2,0,0,0
0,0,0,0,21,304,0,0,0,0,12,2,2,3,10,2,0,0
4,183,1,35,15,557,0,0,16,0,5,2,2,2,5,2,0,1
0,0,0,0,3,62,0,0,23,0,8,1,1,8,3,0,0,1
3,44,0,0,13,311,0,0,34,0,6,2,2,1,5,0,0,1
0,0,0,0,21,464,0,0,0,0,5,2,2,3,2,2,0,0
2,334,2,29,17,939,0,0,18,0,12,2,2,1,6,2,0,1
0,0,3,13,36,1042,0,0,0,0,12,1,1,3,1,2,0,0
0,0,0,0,22,346,0,0,12,0,5,2,2,7,2,2,0,1
2,27,3,245,28,524,0,0,20,0,10,2,2,7,1,2,0,1
8,400,0,0,27,952,0,0,0,0,8,1,8,1,6,0,0,1
7,188,0,0,52,1089,0,0,20,0,5,2,5,6,5,2,1,1
9,162,0,0,32,1162,0,0,47,0,11,1,2,1,8,2,0,1
4,30,0,0,47,1477,0,0,0,0,11,1,5,1,2,2,0,0
2,50,1,7,27,916,0,0,0,0,11,1,2,1,8,0,1,1
0,0,0,0,15,734,0,0,40,0,12,2,2,9,2,2,0,1
8,459,0,0,25,2408,0,0,81,0,11,3,2,7,8,2,1,1
0,0,0,0,7,431,0,0,0,0,10,2,2,1,2,2,0,0
7,108,2,42,32,879,0,0,11,0,5,1,1,1,4,2,0,0
7,86,2,21,80,2170,0,0,25,0,11,3,2,1,10,2,1,1
4,766,0,0,217,4153,0,0,0,0,5,2,2,1,6,2,1,0
4,40,1,16,9,229,0,0,0,0,10,2,2,6,2,0,0,0
0,0,1,55,9,936,0,0,53,0,3,1,1,1,2,2,1,1
1,29,0,0,50,1831,0,0,52,0,12,2,4,3,8,2,0,1
5,150,0,0,23,659,0,0,0,0,11,3,2,1,1,2,0,1
2,101,0,0,16,692,0,0,146,0,5,2,2,5,2,0,0,1
8,121,3,273,100,2565,0,0,0,0,11,2,2,7,13,2,1,0
3,73,0,0,9,2151,0,0,10,0,3,2,5,1,1,2,0,1
3,16,6,137,15,1605,0,0,0,0,11,2,10,1,2,2,0,1
0,0,1,426,10,157,0,0,32,0,7,2,2,3,2,2,0,1
9,102,3,339,29,693,0,0,77,0,12,2,10,1,2,2,0,1
0,0,3,341,59,2946,0,0,9,0,5,1,1,6,2,2,1,1
0,0,0,0,1,0,0,0,0,0,12,3,2,1,2,2,0,0
0,0,2,148,72,2271,0,0,0,0,12,2,2,1,2,2,0,0
2,44,0,0,19,813,0,0,20,0,5,2,2,1,2,2,0,1
8,199,2,10,81,4272,0,0,0,0,11,2,2,1,2,2,0,0
7,237,1,0,37,1302,0,0,0,0,12,3,2,2,2,2,0,1
0,0,0,0,96,1231,0,0,0,0,7,2,4,3,1,2,0,0
0,0,0,0,57,3079,0,0,0,0,12,2,2,3,10,2,0,0
1,22,2,44,37,400,0,0,0,0,10,2,10,1,2,2,0,0
0,0,0,0,42,879,0,0,0,0,5,2,2,2,4,2,1,0
1,34,0,0,7,179,0,0,53,0,3,2,4,2,8,0,0,1
0,0,0,0,17,287,0,0,0,0,5,2,2,1,4,2,0,0
8,440,7,315,63,2162,0,0,12,0,5,1,1,1,2,2,0,0
6,111,0,0,13,522,0,0,36,0,5,2,2,2,2,0,0,1
0,0,3,36,23,660,0,0,30,0,5,1,1,1,4,2,0,1
7,150,0,0,28,549,0,0,2,0,5,1,1,1,2,2,0,1
8,89,3,20,84,1854,0,0,3,0,7,2,2,7,1,2,0,0
0,0,0,0,6,81,0,0,0,0,11,2,2,1,3,2,0,1
0,0,0,0,1,0,0,0,0,0,3,2,4,6,2,2,0,0
0,0,3,83,68,2162,0,0,0,0,12,1,2,1,2,2,0,0
15,677,0,0,152,3561,0,0,5,0,12,2,2,6,1,2,0,1
0,0,0,0,12,173,0,0,0,0,12,2,2,2,2,2,0,0
0,0,0,0,7,343,0,0,49,0,11,2,2,2,7,2,1,1
0,0,3,62,24,680,0,0,72,0,11,1,1,8,10,2,0,0
2,19,0,0,8,137,0,0,0,0,8,3,2,1,2,0,0,1
0,0,0,0,1,0,0,0,0,0,11,2,6,2,1,2,0,0
0,0,0,0,154,4800,0,0,0,0,10,2,2,1,1,2,1,0
0,0,0,0,3,10,0,0,0,0,3,2,2,7,1,2,0,0
3,182,3,119,64,2671,0,0,37,0,11,2,5,6,2,2,0,1
0,0,0,0,6,268,0,0,0,0,7,2,4,9,6,2,0,0
0,0,0,0,1,0,0,0,0,0,5,2,2,6,13,2,0,0
1,39,0,0,15,787,0,0,0,0,3,4,1,1,10,2,0,0
5,217,0,0,18,494,0,0,33,0,3,3,2,1,2,2,0,1
0,0,1,36,17,318,0,0,17,0,11,2,5,1,1,2,1,1
1,0,1,60,43,1131,0,0,0,0,3,1,1,1,3,2,0,0
1,58,1,24,11,503,0,0,24,0,10,3,2,1,1,2,0,1
0,0,0,0,2,0,0,0,0,0,3,3,2,4,1,2,0,0
0,0,0,0,8,70,0,0,0,0,3,1,2,8,1,2,0,0
0,0,0,0,1,0,0,0,0,0,11,2,6,1,3,2,0,0
2,84,0,0,43,674,0,0,45,0,10,2,2,1,2,0,0,1
0,0,0,0,18,588,0,0,0,0,12,3,2,4,1,2,0,0
8,203,0,0,116,3505,0,0,62,0,11,2,2,1,6,2,0,1
7,398,0,0,27,770,0,0,10,0,10,1,8,3,3,2,0,1
5,45,0,0,59,1100,0,0,24,0,11,2,5,4,2,2,1,1
0,0,0,0,7,49,0,0,0,0,9,1,1,9,3,2,0,0
3,26,0,0,19,576,0,0,30,0,3,2,2,2,1,2,1,1
2,27,0,0,1,31,0,0,0,0,12,3,2,2,3,2,0,1
5,613,0,0,470,14129,0,0,13,0,11,4,2,9,2,2,1,1
4,32,0,0,34,1378,0,0,18,0,5,3,2,1,4,2,1,1
0,0,0,0,50,694,0,0,0,0,12,2,4,3,1,2,0,0
0,0,0,0,2,21,0,0,0,0,6,2,2,5,1,2,0,0
5,113,0,0,13,437,0,0,0,0,3,1,8,4,11,0,0,0
8,139,0,0,49,3346,0,0,12,0,11,2,6,1,2,2,0,0
0,0,0,0,6,254,0,0,0,0,3,1,1,6,10,2,0,0
9,311,0,0,40,633,0,0,0,0,3,2,2,1,3,2,0,0
0,0,0,0,116,5389,0,0,0,0,11,3,2,1,1,2,0,0
3,78,0,0,2,18,0,0,0,0,7,3,2,3,2,0,1,1
2,21,0,0,33,968,0,0,0,0,11,3,2,1,8,2,1,0
0,0,0,0,1,0,0,0,0,0,8,3,2,1,13,2,0,0
9,269,0,0,112,2478,0,0,60,0,5,2,2,4,3,2,0,1
1,47,0,0,5,388,0,0,31,0,3,1,1,7,3,2,1,1
4,97,0,0,5,454,0,0,0,0,12,2,2,7,2,0,0,0
0,0,0,0,8,316,0,0,0,0,6,2,2,3,13,2,0,0
0,0,0,0,1,104,0,0,0,0,12,2,6,4,1,2,0,0
0,0,1,0,57,1190,0,0,17,0,5,2,2,1,6,2,0,1
4,102,0,0,10,226,0,0,0,0,10,3,2,1,13,2,0,0
0,0,0,0,68,809,0,0,109,0,3,2,5,4,2,2,0,1
0,0,0,0,8,710,0,0,45,0,5,1,1,6,4,2,0,1
0,0,1,212,21,1198,0,0,0,0,3,2,4,7,2,2,0,0
4,90,0,0,37,1873,0,0,0,0,5,2,2,5,2,0,0,0
0,0,0,0,28,512,0,0,1,0,7,2,2,7,1,2,1,1
4,155,0,0,60,3086,0,0,0,0,5,2,5,2,1,2,0,0
3,63,0,0,13,400,0,0,0,0,3,4,1,3,1,2,0,0
0,0,0,0,58,3178,0,0,0,0,11,2,2,9,2,2,0,1
0,0,0,0,6,149,0,0,0,0,5,2,2,1,13,2,0,0
3,63,2,204,20,457,0,0,0,0,12,3,2,7,2,0,0,1
0,0,0,0,9,315,0,0,0,0,5,2,2,2,7,2,0,0
0,0,2,30,13,307,0,0,0,1,5,1,1,1,2,2,1,0
0,0,0,0,65,3873,0,0,0,0,11,3,2,1,2,2,1,1
1,38,1,9,21,1290,0,0,86,0,11,2,2,9,2,0,0,1
1,101,0,0,4,100,0,0,0,0,5,3,3,1,3,0,1,0
2,39,0,0,6,86,0,0,0,0,11,1,1,3,3,0,0,0
0,0,0,0,10,902,0,0,0,0,11,2,2,3,20,2,1,0
4,147,1,37,25,788,0,0,16,0,5,2,2,3,3,2,0,1
0,0,0,0,19,989,0,0,25,0,5,3,2,1,2,0,1,1
0,0,0,0,15,1134,0,0,30,0,12,2,4,1,2,2,0,1
0,0,0,0,113,5178,0,0,0,0,11,2,2,3,2,2,0,1
1,3,0,0,11,271,0,0,0,0,3,4,1,3,2,2,1,0
0,0,0,0,8,72,0,0,0,0,5,3,2,1,4,2,0,0
3,19,0,0,120,3013,0,0,14,0,11,2,5,1,2,2,0,1
3,10,0,0,2,8,0,0,0,0,9,2,2,1,2,0,0,1
10,252,2,506,14,289,0,0,29,0,5,2,4,4,2,2,0,1
4,43,0,0,182,9951,0,0,8,0,11,2,2,1,2,2,0,1
4,171,0,0,75,2416,0,0,0,0,11,2,2,2,1,2,0,1
0,0,0,0,44,784,0,0,360,0,12,8,13,9,20,1,0,1
3,53,5,9,218,8205,0,0,1,0,11,1,1,3,3,2,0,1
0,0,0,0,7,2478,0,0,0,0,11,2,2,1,11,2,1,1
0,0,1,68,58,1066,0,0,0,0,6,3,2,3,6,2,0,0
0,0,0,0,6,98,0,0,0,0,9,3,2,1,2,2,1,0
2,69,2,92,37,796,0,0,3,0,3,2,2,7,2,2,0,1
12,98,1,129,5,22,0,0,0,0,10,2,2,1,4,2,0,0
2,15,0,0,11,223,0,0,0,0,9,2,2,3,6,0,1,1
1,14,0,0,30,1845,0,0,12,0,5,3,2,3,1,2,0,0
3,13,0,0,26,2058,0,0,8,1,5,2,2,1,3,2,1,1
12,394,0,0,30,917,0,0,0,0,11,2,2,1,2,0,1,1
3,155,0,0,18,595,0,0,0,0,11,1,1,1,2,0,0,0
4,46,1,40,61,2072,0,0,0,0,5,2,2,3,2,2,0,0
1,26,0,0,16,638,0,0,20,0,3,2,4,2,2,0,0,0
3,15,0,0,11,246,0,0,0,0,3,2,2,1,8,2,0,0
0,0,0,0,6,89,0,0,0,0,11,2,10,3,3,2,0,0
2,36,0,0,47,1073,0,0,0,0,11,1,1,1,3,2,1,0
3,40,3,9,26,683,0,0,0,0,11,1,1,1,2,2,0,1
4,174,0,0,30,1307,0,0,0,0,5,2,2,4,2,2,0,0
3,60,0,0,66,2339,0,0,0,0,11,2,2,1,2,2,0,0
0,0,0,0,5,43,0,0,0,0,9,2,2,1,2,2,0,0
1,46,0,0,2,689,0,0,0,0,8,1,1,1,5,0,0,1
5,248,0,0,12,1581,0,0,63,0,12,2,2,1,8,2,0,0
0,0,1,44,14,549,0,0,43,0,5,2,4,1,2,0,0,1
7,79,0,0,30,1011,0,0,12,0,9,2,2,4,4,2,0,0
5,76,2,0,36,1420,0,0,0,0,5,3,2,1,4,2,0,0
3,498,1,152,25,1556,0,0,5,0,7,2,5,4,1,2,1,1
0,0,0,0,3,25,0,0,0,0,2,2,4,1,5,2,0,0
4,159,2,27,33,821,0,0,0,0,12,2,2,1,2,2,0,1
0,0,0,0,8,247,0,0,0,0,11,2,2,9,2,0,0,1
2,91,2,678,66,2101,0,0,48,0,10,2,2,3,2,2,0,1
0,0,0,0,24,676,0,0,2,0,5,2,2,6,4,2,1,1
3,23,0,0,16,431,0,0,0,0,7,2,2,7,13,2,1,0
11,424,5,185,76,2642,0,0,0,0,11,2,2,1,2,2,1,1
0,0,0,0,6,546,0,0,35,0,3,2,2,3,1,2,0,1
0,0,0,0,2,242,0,0,0,0,12,8,13,9,20,1,0,0
8,182,6,291,35,1373,0,0,14,0,3,2,2,6,2,2,0,0
0,0,0,0,113,1341,0,0,0,0,7,2,2,1,13,2,0,0
2,116,0,0,5,170,0,0,88,0,11,2,2,7,2,0,0,1
1,464,0,0,19,1834,0,0,0,0,3,2,2,2,10,2,0,0
4,68,0,0,14,617,0,0,9,0,9,1,1,6,5,0,0,1
2,11,0,0,11,976,0,0,0,0,12,1,1,1,1,2,0,0
5,83,0,0,18,585,0,0,0,0,7,2,2,2,13,2,1,0
0,0,2,82,134,4772,0,0,5,0,11,1,2,1,2,2,0,1
7,68,0,0,145,5175,0,0,2,0,8,2,2,1,1,2,0,1
0,0,0,0,57,2716,0,0,0,0,11,2,2,2,3,2,0,1
2,95,0,0,14,262,0,0,0,0,11,1,1,4,2,0,0,0
5,74,3,43,67,1207,0,0,0,0,8,2,2,6,1,2,0,0
2,22,0,0,18,584,0,0,0,0,8,1,1,3,2,2,0,0
8,111,0,0,32,1206,0,0,19,0,11,2,2,1,2,2,0,1
13,611,7,393,34,1352,0,0,5,0,5,2,2,6,2,2,0,0
1,10,0,0,32,1277,0,0,78,0,12,8,13,9,20,1,0,1
0,0,0,0,8,650,0,0,0,0,11,6,2,1,3,2,0,0
0,0,0,0,13,524,0,0,45,0,11,2,4,9,8,0,1,1
2,45,0,0,39,2011,0,0,53,0,11,2,2,1,8,2,0,1
1,47,1,3,42,1462,0,0,7,0,5,2,2,6,4,2,0,1
0,0,0,0,4,39,0,0,0,0,8,1,1,1,3,0,0,0
1,37,0,0,14,387,0,0,0,0,10,1,8,3,1,2,0,0
0,0,0,0,13,151,0,0,0,1,5,1,1,1,1,2,1,0
4,71,0,0,21,295,0,0,0,0,7,2,10,3,2,2,1,1
0,0,0,0,5,182,0,0,0,0,3,3,2,6,1,2,0,0
1,0,0,0,11,297,0,0,0,0,5,2,2,4,2,2,0,0
7,140,1,108,43,1912,0,0,19,0,11,3,2,6,5,2,0,0
0,0,0,0,20,1395,0,0,0,0,3,1,1,1,9,0,1,0
5,224,0,0,10,235,0,0,0,0,12,1,1,8,2,0,0,0
0,0,0,0,6,97,0,0,0,0,3,1,2,1,2,2,1,0
2,117,0,0,13,309,0,0,0,0,3,2,2,2,2,0,0,0
0,0,0,0,12,198,0,0,0,0,3,2,2,3,2,2,0,0
3,109,0,0,31,3116,0,0,0,0,12,3,2,1,10,2,0,1
8,363,0,0,8,345,0,0,13,0,12,2,2,3,3,2,0,1
0,0,0,0,7,354,0,0,0,0,11,2,2,4,8,2,0,0
2,44,0,0,44,724,0,0,19,0,5,2,2,3,2,2,0,1
